timestamp,stream_id,last_frame_age
1769625515,cnn_espanhol,30
1769625515,GLOBO,0
1769625525,cnn_internacional,30
1769625525,canal_hotel,30
1769625525,bonvoy_tv,30
1769625526,cnn_espanhol,30
1769625526,GLOBO,1
1769625536,cnn_internacional,30
1769625536,canal_hotel,30
1769625536,bonvoy_tv,30
1769625536,cnn_espanhol,30
1769625536,GLOBO,0
1769625546,cnn_internacional,30
1769625546,canal_hotel,30
1769625546,bonvoy_tv,30
1769625546,cnn_espanhol,30
1769625546,GLOBO,0
1769625556,cnn_internacional,30
1769625557,canal_hotel,30
1769625557,bonvoy_tv,30
1769625557,cnn_espanhol,30
1769625557,GLOBO,0
1769625567,cnn_internacional,30
1769625567,canal_hotel,30
1769625567,bonvoy_tv,30
1769625567,cnn_espanhol,30
1769625567,GLOBO,0
1769625577,cnn_internacional,30
1769625577,canal_hotel,30
1769625577,bonvoy_tv,30
1769625577,cnn_espanhol,30
1769625578,GLOBO,1
1769625588,cnn_internacional,30
1769625588,canal_hotel,30
1769625588,bonvoy_tv,30
1769625588,cnn_espanhol,30
1769625588,GLOBO,0
1769625598,cnn_internacional,30
1769625598,canal_hotel,30
1769625598,bonvoy_tv,30
1769625598,cnn_espanhol,30
1769625598,GLOBO,0
1769625608,cnn_internacional,30
1769625608,canal_hotel,30
1769625609,bonvoy_tv,30
1769625609,cnn_espanhol,30
1769625609,GLOBO,1
1769625619,cnn_internacional,30
1769625619,canal_hotel,30
1769625619,bonvoy_tv,30
1769625619,cnn_espanhol,30
1769625619,GLOBO,0
1769625629,cnn_internacional,30
1769625629,canal_hotel,30
1769625629,bonvoy_tv,30
1769625630,cnn_espanhol,30
1769625630,GLOBO,1
1769625640,cnn_internacional,30
1769625640,canal_hotel,30
1769625640,bonvoy_tv,30
1769625640,cnn_espanhol,30
1769625640,GLOBO,0
1769625650,cnn_internacional,30
1769625650,canal_hotel,30
1769625650,bonvoy_tv,30
1769625650,cnn_espanhol,30
1769625650,GLOBO,0
1769625660,cnn_internacional,30
1769625660,canal_hotel,30
1769625661,bonvoy_tv,30
1769625661,cnn_espanhol,30
1769625661,GLOBO,1
1769625671,cnn_internacional,30
1769625671,canal_hotel,30
1769625671,bonvoy_tv,30
1769625671,cnn_espanhol,30
1769625671,GLOBO,0
1769625681,cnn_internacional,30
1769625681,canal_hotel,30
1769625681,bonvoy_tv,30
1769625681,cnn_espanhol,30
1769625682,GLOBO,1
1769625692,cnn_internacional,30
1769625692,canal_hotel,30
1769625692,bonvoy_tv,30
1769625692,cnn_espanhol,30
1769625692,GLOBO,0
1769625708,canal_hotel,10
1769625708,cnn_internacional,10
1769625709,bonvoy_tv,11
1769625709,cnn_espanhol,11
1769625709,GLOBO,1
1769625719,canal_hotel,21
1769625719,cnn_internacional,21
1769625719,bonvoy_tv,21
1769625719,cnn_espanhol,21
1769625719,GLOBO,0
1769625729,canal_hotel,30
1769625729,cnn_internacional,30
1769625729,bonvoy_tv,30
1769625729,cnn_espanhol,30
1769625730,GLOBO,1
1769625740,canal_hotel,30
1769625740,cnn_internacional,30
1769625740,bonvoy_tv,30
1769625740,cnn_espanhol,30
1769625740,GLOBO,0
1769625750,canal_hotel,30
1769625750,cnn_internacional,30
1769625750,bonvoy_tv,30
1769625750,cnn_espanhol,30
1769625750,GLOBO,0
1769625761,canal_hotel,30
1769625761,cnn_internacional,30
1769625761,bonvoy_tv,30
1769625761,cnn_espanhol,30
1769625761,GLOBO,0
1769625771,canal_hotel,30
1769625771,cnn_internacional,30
1769625771,bonvoy_tv,30
1769625771,cnn_espanhol,30
1769625771,GLOBO,0
1769625781,canal_hotel,30
1769625782,cnn_internacional,30
1769625782,bonvoy_tv,30
1769625782,cnn_espanhol,30
1769625782,GLOBO,0
1769625792,canal_hotel,30
1769625792,cnn_internacional,30
1769625792,bonvoy_tv,30
1769625792,cnn_espanhol,30
1769625792,GLOBO,0
